id,season,year,name,full_name,url,status,category,prize,country,city
1004,2013-2014,2013,Snookerbacker Classic 2014 - Qualifier 7 - Leeds,2013 Snookerbacker Classic 2014 - Qualifier 7 - Leeds,https://cuetracker.net/tournaments/snookerbacker-classic-2014-qualifier-7-leeds/2013/1004,Amateur,Event,0.0,England,Leeds
1818,2013-2014,2013,Hungarian Amateur Championship,2013 Hungarian Amateur Championship,https://cuetracker.net/tournaments/hungarian-amateur-championship/2013/1818,Amateur,National Championship,0.0,Hungary,Unknown
1003,2013-2014,2013,Snookerbacker Classic 2014 - Qualifier 6 - Leeds,2013 Snookerbacker Classic 2014 - Qualifier 6 - Leeds,https://cuetracker.net/tournaments/snookerbacker-classic-2014-qualifier-6-leeds/2013/1003,Amateur,Event,0.0,England,Leeds
988,2013-2014,2013,World Amateur Championship - Masters,2013 World Amateur Championship - Masters,https://cuetracker.net/tournaments/world-amateur-championship-masters/2013/988,Amateur,World Event,0.0,Latvia,Daugavpils
985,2013-2014,2013,World Amateur Championship - Men,2013 World Amateur Championship - Men,https://cuetracker.net/tournaments/world-amateur-championship-men/2013/985,Amateur,World Event,0.0,Latvia,Daugavpils
986,2013-2014,2013,World Amateur Championship - Women,2013 World Amateur Championship - Women,https://cuetracker.net/tournaments/world-amateur-championship-women/2013/986,Amateur,World Event,0.0,Latvia,Daugavpils
984,2013-2014,2013,UK Championship,2013 UK Championship,https://cuetracker.net/tournaments/uk-championship/2013/984,Professional,Ranking,755000.0,England,York
1002,2013-2014,2013,Snookerbacker Classic 2014 - Qualifier 5 - Derby,2013 Snookerbacker Classic 2014 - Qualifier 5 - Derby,https://cuetracker.net/tournaments/snookerbacker-classic-2014-qualifier-5-derby/2013/1002,Amateur,Event,0.0,England,Derby
980,2013-2014,2013,Champion of Champions,2013 Champion of Champions,https://cuetracker.net/tournaments/champion-of-champions/2013/980,Professional,Invitational,270000.0,England,Coventry
978,2013-2014,2013,European Tour - Event 7,2013 European Tour - Event 7,https://cuetracker.net/tournaments/european-tour-event-7/2013/978,Professional,Minor Ranking,107657.0,Belgium,Antwerp
979,2013-2014,2013,EBSA Qualifying Tour - Belgium,2013 EBSA Qualifying Tour - Belgium,https://cuetracker.net/tournaments/ebsa-qualifying-tour-belgium/2013/979,Amateur,Tour Qualifier,0.0,Belgium,Antwerp
976,2013-2014,2013,European Tour - Event 6,2013 European Tour - Event 6,https://cuetracker.net/tournaments/european-tour-event-6/2013/976,Professional,Minor Ranking,100400.0,England,Gloucester
977,2013-2014,2013,EBSA Qualifying Tour - England 2,2013 EBSA Qualifying Tour - England 2,https://cuetracker.net/tournaments/ebsa-qualifying-tour-england-2/2013/977,Amateur,Tour Qualifier,0.0,England,Gloucester
969,2013-2014,2013,International Championship,2013 International Championship,https://cuetracker.net/tournaments/international-championship/2013/969,Professional,Ranking,615000.0,China,Chengdu
974,2013-2014,2013,Snookerbacker Classic 2014 - Qualifier 4 - Liverpool,2013 Snookerbacker Classic 2014 - Qualifier 4 - Liverpool,https://cuetracker.net/tournaments/snookerbacker-classic-2014-qualifier-4-liverpool/2013/974,Amateur,Event,0.0,England,Liverpool
1001,2013-2014,2013,Snookerbacker Classic 2014 - Qualifier 3 - Liverpool,2013 Snookerbacker Classic 2014 - Qualifier 3 - Liverpool,https://cuetracker.net/tournaments/snookerbacker-classic-2014-qualifier-3-liverpool/2013/1001,Amateur,Event,0.0,England,Liverpool
1495,2013-2014,2013,German Amateur Championship,2013 German Amateur Championship,https://cuetracker.net/tournaments/german-amateur-championship/2013/1495,Amateur,National Championship,0.0,Germany,Bad Wildungen
972,2013-2014,2013,Asian Tour - Event 3,2013 Asian Tour - Event 3,https://cuetracker.net/tournaments/asian-tour-event-3/2013/972,Professional,Minor Ranking,49800.0,China,Zhengzhou
3309,2013-2014,2013,German Amateur Championship - Masters,2013 German Amateur Championship - Masters,https://cuetracker.net/tournaments/german-amateur-championship-masters/2013/3309,Amateur,National Championship,0.0,Germany,Bad Wildungen
971,2013-2014,2013,World Seniors Championship,2013 World Seniors Championship,https://cuetracker.net/tournaments/world-seniors-championship/2013/971,Professional,Non-ranking,50000.0,England,Portsmouth
961,2013-2014,2013,Indian Open,2013 Indian Open,https://cuetracker.net/tournaments/indian-open/2013/961,Professional,Ranking,300000.0,India,New Delhi
1991,2013-2014,2013,Australian Open Championship,2013 Australian Open Championship,https://cuetracker.net/tournaments/australian-open-championship/2013/1991,Pro-am,Continental Event,0.0,Australia,Mt Pritchard
970,2013-2014,2013,European Tour - Event 5,2013 European Tour - Event 5,https://cuetracker.net/tournaments/european-tour-event-5/2013/970,Professional,Minor Ranking,104157.0,Germany,Mülheim
1190,2013-2014,2013,IBSF 6-Reds World Championship - Men,2013 IBSF 6-Reds World Championship - Men,https://cuetracker.net/tournaments/ibsf-6-reds-world-championship-men/2013/1190,Amateur,6-reds,0.0,Ireland,Carlow
1189,2013-2014,2013,IBSF 6-Reds World Championship - Women,2013 IBSF 6-Reds World Championship - Women,https://cuetracker.net/tournaments/ibsf-6-reds-world-championship-women/2013/1189,Amateur,6-reds,0.0,Ireland,Carlow
994,2013-2014,2013,Snookerbacker Classic 2014 - Qualifier 2 - Gloucester,2013 Snookerbacker Classic 2014 - Qualifier 2 - Gloucester,https://cuetracker.net/tournaments/snookerbacker-classic-2014-qualifier-2-gloucester/2013/994,Amateur,Event,0.0,England,Gloucester
987,2013-2014,2013,Snookerbacker Classic 2014 - Qualifier 1 - Gloucester,2013 Snookerbacker Classic 2014 - Qualifier 1 - Gloucester,https://cuetracker.net/tournaments/snookerbacker-classic-2014-qualifier-1-gloucester/2013/987,Amateur,Event,0.0,England,Gloucester
968,2013-2014,2013,Asian Tour - Event 2,2013 Asian Tour - Event 2,https://cuetracker.net/tournaments/asian-tour-event-2/2013/968,Professional,Minor Ranking,49600.0,China,Zhangjiagang
3231,2013-2014,2013,Papua New Guinea Amateur Championship,2013 Papua New Guinea Amateur Championship,https://cuetracker.net/tournaments/papua-new-guinea-amateur-championship/2013/3231,Amateur,National Championship,0.0,Papua New Guinea,Port Moresby
960,2013-2014,2013,Shanghai Masters,2013 Shanghai Masters,https://cuetracker.net/tournaments/shanghai-masters/2013/960,Professional,Ranking,423000.0,China,Shanghai
967,2013-2014,2013,6-Reds World Championship,2013 6-Reds World Championship,https://cuetracker.net/tournaments/6-reds-world-championship/2013/967,Professional,6-reds,120000.0,Thailand,Bangkok
966,2013-2014,2013,EBSA Qualifying Tour - Germany,2013 EBSA Qualifying Tour - Germany,https://cuetracker.net/tournaments/ebsa-qualifying-tour-germany/2013/966,Amateur,Tour Qualifier,0.0,Germany,Nuremberg
965,2013-2014,2013,European Tour - Event 4,2013 European Tour - Event 4,https://cuetracker.net/tournaments/european-tour-event-4/2013/965,Professional,Minor Ranking,104157.0,Germany,Fürth
1992,2013-2014,2013,Australian Amateur Championship,2013 Australian Amateur Championship,https://cuetracker.net/tournaments/australian-amateur-championship/2013/1992,Amateur,National Championship,0.0,Australia,Melbourne
963,2013-2014,2013,European Tour - Event 3,2013 European Tour - Event 3,https://cuetracker.net/tournaments/european-tour-event-3/2013/963,Professional,Minor Ranking,100400.0,England,Doncaster
962,2013-2014,2013,EBSA Qualifying Tour - England,2013 EBSA Qualifying Tour - England,https://cuetracker.net/tournaments/ebsa-qualifying-tour-england/2013/962,Amateur,Tour Qualifier,0.0,England,Doncaster
2480,2013-2014,2013,World Games,2013 World Games,https://cuetracker.net/tournaments/world-games/2013/2480,Pro-am,World Event,0.0,Colombia,Cali
953,2013-2014,2013,European Tour - Event 2,2013 European Tour - Event 2,https://cuetracker.net/tournaments/european-tour-event-2/2013/953,Professional,Minor Ranking,104157.0,Netherlands,Rotterdam
1115,2013-2014,2013,World Under-21 Championship - Men,2013 World Under-21 Championship - Men,https://cuetracker.net/tournaments/world-under-21-championship-men/2013/1115,Amateur,World Event,0.0,China,Beijing
805,2013-2014,2013,Australian Open,2013 Australian Open,https://cuetracker.net/tournaments/australian-open/2013/805,Professional,Ranking,273398.0,Australia,Bendigo
2314,2013-2014,2013,Vienna Open,2013 Vienna Open,https://cuetracker.net/tournaments/vienna-open/2013/2314,Pro-am,Event,0.0,Austria,Vienna
3032,2013-2014,2013,Pink Ribbon,2013 Pink Ribbon,https://cuetracker.net/tournaments/pink-ribbon/2013/3032,Pro-am,Event,0.0,England,Gloucester
2794,2013-2014,2013,Asian Indoor Games - 6-Reds Men,2013 Asian Indoor Games - 6-Reds Men,https://cuetracker.net/tournaments/asian-indoor-games-6-reds-men/2013/2794,Pro-am,Continental Event,0.0,South Korea,Incheon
2793,2013-2014,2013,Asian Indoor Games - 6-Reds Women,2013 Asian Indoor Games - 6-Reds Women,https://cuetracker.net/tournaments/asian-indoor-games-6-reds-women/2013/2793,Amateur,Continental Event,0.0,South Korea,Incheon
2795,2013-2014,2013,Asian Indoor Games - Men,2013 Asian Indoor Games - Men,https://cuetracker.net/tournaments/asian-indoor-games-men/2013/2795,Pro-am,Continental Event,0.0,South Korea,Incheon
2236,2012-2013,2013,Portuguese Amateur Championship,2013 Portuguese Amateur Championship,https://cuetracker.net/tournaments/portuguese-amateur-championship/2013/2236,Amateur,National Championship,0.0,Portugal,
2231,2012-2013,2013,Slovakian Amateur Championship,2013 Slovakian Amateur Championship,https://cuetracker.net/tournaments/slovakian-amateur-championship/2013/2231,Amateur,National Championship,0.0,Slovakia,Bratislava
2877,2012-2013,2013,African 6-red Championship,2013 African 6-red Championship,https://cuetracker.net/tournaments/african-6-red-championship/2013/2877,Amateur,6-reds,0.0,Morocco,Marrakech
791,2013-2014,2013,Wuxi Classic,2013 Wuxi Classic,https://cuetracker.net/tournaments/wuxi-classic/2013/791,Professional,Ranking,474000.0,China,Wuxi
1931,2013-2014,2013,German Grand Prix - Event 5,2013 German Grand Prix - Event 5,https://cuetracker.net/tournaments/german-grand-prix-event-5/2013/1931,Amateur,National Ranking,0.0,Germany,Hamburg
831,2013-2014,2013,Asian Tour - Event 1,2013 Asian Tour - Event 1,https://cuetracker.net/tournaments/asian-tour-event-1/2013/831,Professional,Minor Ranking,50000.0,China,Yixing
825,2013-2014,2013,European Tour - Event 1,2013 European Tour - Event 1,https://cuetracker.net/tournaments/european-tour-event-1/2013/825,Professional,Minor Ranking,104157.0,Bulgaria,Sofia
1268,2013-2014,2013,African Championship - Men,2013 African Championship - Men,https://cuetracker.net/tournaments/african-championship-men/2013/1268,Amateur,Continental Event,0.0,Morocco,Marrakech
2766,2012-2013,2013,Malaysian Amateur Championship,2013 Malaysian Amateur Championship,https://cuetracker.net/tournaments/malaysian-amateur-championship/2013/2766,Amateur,National Championship,0.0,Malaysia,Kuala Lumpur
1106,2013-2014,2013,European Championships - Masters,2013 European Championships - Masters,https://cuetracker.net/tournaments/european-championships-masters/2013/1106,Amateur,Continental Event,0.0,Poland,Zielona Gora
1104,2013-2014,2013,European Championships - Men,2013 European Championships - Men,https://cuetracker.net/tournaments/european-championships-men/2013/1104,Amateur,Continental Event,0.0,Poland,Zielona Gora
1105,2013-2014,2013,European Championships - Women,2013 European Championships - Women,https://cuetracker.net/tournaments/european-championships-women/2013/1105,Amateur,Continental Event,0.0,Poland,Zielona Gora
1737,2012-2013,2013,Austrian Amateur Championship,2013 Austrian Amateur Championship,https://cuetracker.net/tournaments/austrian-amateur-championship/2013/1737,Amateur,National Championship,0.0,Austria,Vienna
1528,2012-2013,2013,Irish Amateur Championship,2013 Irish Amateur Championship,https://cuetracker.net/tournaments/irish-amateur-championship/2013/1528,Amateur,National Championship,0.0,Ireland,Carlow
1690,2012-2013,2013,United States Amateur Championship,2013 United States Amateur Championship,https://cuetracker.net/tournaments/united-states-amateur-championship/2013/1690,Amateur,National Championship,0.0,United States,Houston
768,2013-2014,2013,Q School - Event 3,2013 Q School - Event 3,https://cuetracker.net/tournaments/q-school-event-3/2013/768,Professional,Tour Qualifier,0.0,England,Sheffield
1930,2012-2013,2013,German Grand Prix - Event 4,2013 German Grand Prix - Event 4,https://cuetracker.net/tournaments/german-grand-prix-event-4/2013/1930,Amateur,National Ranking,0.0,Germany,Wuppertal
758,2013-2014,2013,Q School - Event 2,2013 Q School - Event 2,https://cuetracker.net/tournaments/q-school-event-2/2013/758,Professional,Tour Qualifier,0.0,England,Sheffield
1972,2012-2013,2013,Belarus Amateur Championship,2013 Belarus Amateur Championship,https://cuetracker.net/tournaments/belarus-amateur-championship/2013/1972,Amateur,National Championship,0.0,Belarus,Minsk
2217,2012-2013,2013,Finnish Amateur Championship,2013 Finnish Amateur Championship,https://cuetracker.net/tournaments/finnish-amateur-championship/2013/2217,Amateur,National Championship,0.0,Finland,
748,2013-2014,2013,Q School - Event 1,2013 Q School - Event 1,https://cuetracker.net/tournaments/q-school-event-1/2013/748,Professional,Tour Qualifier,0.0,England,Sheffield
1613,2012-2013,2013,Norwegian Amateur Championship,2013 Norwegian Amateur Championship,https://cuetracker.net/tournaments/norwegian-amateur-championship/2013/1613,Amateur,National Championship,0.0,Norway,Sarpsborg
1235,2013-2014,2013,Asian Championship,2013 Asian Championship,https://cuetracker.net/tournaments/asian-championship/2013/1235,Amateur,Continental Event,0.0,Pakistan,Karachi
3162,2012-2013,2013,Iceland Amateur Championship,2013 Iceland Amateur Championship,https://cuetracker.net/tournaments/iceland-amateur-championship/2013/3162,Amateur,National Championship,0.0,Iceland,Unknown
713,2012-2013,2013,EBSA Qualifying Tour - Play-offs,2013 EBSA Qualifying Tour - Play-offs,https://cuetracker.net/tournaments/ebsa-qualifying-tour-play-offs/2013/713,Amateur,Tour Qualifier,0.0,England,Sheffield
1929,2012-2013,2013,German Grand Prix - Event 3,2013 German Grand Prix - Event 3,https://cuetracker.net/tournaments/german-grand-prix-event-3/2013/1929,Amateur,National Ranking,0.0,Germany,München
1982,2012-2013,2013,Latvia Amateur Championship,2013 Latvia Amateur Championship,https://cuetracker.net/tournaments/latvia-amateur-championship/2013/1982,Amateur,National Championship,0.0,Latvia,Riga
1913,2012-2013,2013,English Amateur Championship,2013 English Amateur Championship,https://cuetracker.net/tournaments/english-amateur-championship/2013/1913,Amateur,National Championship,0.0,England,Various
1665,2012-2013,2013,Swiss Amateur Championship,2013 Swiss Amateur Championship,https://cuetracker.net/tournaments/swiss-amateur-championship/2013/1665,Amateur,National Championship,0.0,Switzerland,Bern
681,2012-2013,2013,World Championship,2013 World Championship,https://cuetracker.net/tournaments/world-championship/2013/681,Professional,Ranking,1111000.0,England,Sheffield
2816,2012-2013,2013,Channel Island Championship,2013 Channel Island Championship,https://cuetracker.net/tournaments/channel-island-championship/2013/2816,Amateur,Event,0.0,Guernsey,St. Peter Port
2280,2012-2013,2013,Womens World Championship,2013 Womens World Championship,https://cuetracker.net/tournaments/womens-world-championship/2013/2280,Amateur,World Event,600.0,England,Cambridge
1371,2012-2013,2013,Asian Under-21 Championship,2013 Asian Under-21 Championship,https://cuetracker.net/tournaments/asian-under-21-championship/2013/1371,Amateur,Continental Event,0.0,India,Indore
